date,year,month,region_code,admin_pcode,rainfall_dekad_mm,rainfall_dekad_avg_mm,rainfall_dekad_pct_of_avg,rainfall_1month_mm,rainfall_1month_avg_mm,rainfall_1month_pct_of_avg,rainfall_3month_mm,rainfall_3month_avg_mm,rainfall_3month_pct_of_avg,data_version
2015-12-11,2015,12,2,ET02,1.6046585,1.9440038,95.11311,5.8086247,8.301196,81.260544,23.604973,33.226723,74.82978,final
2015-12-21,2015,12,2,ET02,4.5967894,2.826975,122.611725,7.7513375,7.380002,102.99947,23.33459,28.56291,84.422325,final
2016-01-01,2016,1,2,ET02,4.243626,4.2572656,99.85266,10.445074,9.056583,109.87787,26.384953,27.42303,96.79833,final
2016-01-11,2016,1,2,ET02,3.4825306,5.0030427,84.79951,12.322947,12.093442,101.34265,29.11489,30.535158,96.00321,final
2016-01-21,2016,1,2,ET02,4.8136606,5.31727,95.118774,12.539818,14.577579,89.59135,33.015736,33.273487,99.32655,final
2016-02-01,2016,2,2,ET02,3.0248663,5.9144053,73.52545,11.321057,16.234718,76.860245,32.420525,35.39257,92.6421,final
2016-02-11,2016,2,2,ET02,3.1114259,5.204816,79.48625,10.949953,16.436491,74.40562,29.081524,36.766624,81.5999,final
2016-02-21,2016,2,2,ET02,6.063267,3.9150877,124.096,12.19956,15.034309,85.850525,32.490715,37.03733,89.18434,final
2016-03-01,2016,3,2,ET02,4.605288,7.3022137,78.07771,13.779982,16.422117,87.66632,35.546112,41.71342,86.79756,final
2016-03-11,2016,3,2,ET02,3.7592068,9.694072,59.61048,14.427762,20.911373,74.97774,37.70066,49.441307,78.4343,final
2016-03-21,2016,3,2,ET02,4.1539187,14.019609,48.12885,12.518414,31.015896,48.64078,37.25779,60.62778,64.3901,final
2016-04-01,2016,4,2,ET02,42.66541,15.774526,229.44165,50.578533,39.48821,124.92868,75.67957,72.14504,104.581665,final
2016-04-11,2016,4,2,ET02,61.54202,17.05501,301.70935,108.36134,46.849144,218.63687,133.73906,84.19701,155.54228,final
2016-04-21,2016,4,2,ET02,29.286749,17.062103,155.41016,133.49417,49.891636,252.3047,158.21214,95.94184,161.68929,final
2016-05-01,2016,5,2,ET02,32.42619,10.198489,246.24942,123.25496,44.3156,260.06976,187.61348,100.22593,183.04755,final
2016-05-11,2016,5,2,ET02,4.0456405,7.905005,70.094055,65.758575,35.165596,176.16711,188.54768,102.92612,179.3335,final
2016-05-21,2016,5,2,ET02,2.3984892,5.3821845,71.26139,38.87032,23.485678,154.00835,184.8829,104.39321,173.57832,final
2016-06-01,2016,6,2,ET02,2.0459554,1.4494807,109.24842,8.490086,14.73667,68.350365,182.32358,98.54048,180.9182,final
2016-06-11,2016,6,2,ET02,1.0774316,0.88127166,103.335335,5.5218763,7.712937,82.765114,179.6418,89.72768,194.91853,final
2016-06-21,2016,6,2,ET02,4.2020774,2.9841044,115.25499,7.3254642,5.3148565,119.492355,179.68996,78.69218,220.67769,final
2016-07-01,2016,7,2,ET02,18.184765,14.80981,117.03678,23.464273,18.675186,120.2283,155.20932,77.727455,193.65918,final
2016-07-11,2016,7,2,ET02,21.757004,19.03751,111.313545,44.143845,36.831425,117.48068,115.4243,79.70995,142.16075,final
2016-07-21,2016,7,2,ET02,52.97482,29.016954,170.4292,92.91659,62.864273,144.28297,139.11237,91.66481,149.08461,final
2016-08-01,2016,8,2,ET02,39.8977,27.735735,137.15196,114.62953,75.7902,148.07431,146.5839,109.20206,132.73308,final
2016-08-11,2016,8,2,ET02,36.72836,30.940456,116.10415,129.60088,87.693146,145.21126,179.2666,132.2375,134.2684,final
2016-08-21,2016,8,2,ET02,19.274473,33.48203,63.080025,95.900536,92.15822,103.85177,196.1426,160.33736,121.65587,final
2016-09-01,2016,9,2,ET02,14.527227,13.1693735,107.47331,70.53006,77.59186,91.44977,208.62386,172.05725,120.65241,final
2016-09-11,2016,9,2,ET02,8.830343,9.2345295,97.16052,42.632042,55.88593,78.231606,216.37677,180.4105,119.39818,final
2016-09-21,2016,9,2,ET02,10.48316,7.490788,123.956635,33.84073,29.894691,111.30842,222.65784,184.91719,119.87216,final
2016-10-01,2016,10,2,ET02,1.7677054,4.611216,70.414665,21.08121,21.336533,99.03053,206.24078,174.7186,117.53975,final
2016-10-11,2016,10,2,ET02,1.0006295,2.0345294,85.3025,13.251495,14.136534,95.37514,185.48439,157.7156,117.065834,final
2016-10-21,2016,10,2,ET02,1.0509915,2.7490923,78.08646,3.8193264,9.394837,61.26729,133.5606,131.44775,101.548454,final
2016-11-01,2016,11,2,ET02,4.9055715,3.9305005,110.91844,6.9571924,8.714123,87.188896,98.568474,107.64252,91.94439,final
2016-11-11,2016,11,2,ET02,2.3556814,4.1094007,80.748245,8.312244,10.788994,84.313446,64.19578,80.811455,80.63699,final
2016-11-21,2016,11,2,ET02,5.5599623,3.7481692,120.71054,12.821215,11.788071,106.15404,50.48127,51.0776,98.9366,final
2016-12-01,2016,12,2,ET02,1.3619767,2.609023,83.610954,9.27762,10.466593,92.31264,37.31602,40.51725,92.966995,final
2016-12-11,2016,12,2,ET02,1.3292414,1.9440038,91.14686,8.251181,8.301196,99.62398,29.81492,33.226723,91.07482,final
2016-12-21,2016,12,2,ET02,2.0661001,2.826975,90.27882,4.7573185,7.380002,78.81516,21.397858,28.56291,78.65187,final
2017-01-01,2017,1,2,ET02,2.770853,4.2572656,83.94329,6.1661944,9.056583,79.43748,22.401007,27.42303,84.51093,final
2017-01-11,2017,1,2,ET02,2.7762039,5.0030427,77.738396,7.6131573,12.093442,73.78946,24.17658,30.535158,82.10624,final
2017-01-21,2017,1,2,ET02,3.5826252,5.31727,83.18698,9.129683,14.577579,72.172775,26.708214,33.273487,82.84642,final
2017-02-01,2017,2,2,ET02,4.3704753,5.9144053,85.8542,10.729304,16.234718,74.073524,26.173119,35.39257,77.17538,final
2017-02-11,2017,2,2,ET02,30.53604,5.204816,348.22815,38.48914,16.436491,202.87434,54.353477,36.766624,142.10742,final
2017-02-21,2017,2,2,ET02,5.9398804,3.9150877,122.71198,40.846394,15.034309,228.8394,54.7334,37.03733,142.09608,final
2017-03-01,2017,3,2,ET02,4.3103557,7.3022137,75.680336,40.786278,16.422117,213.73367,57.681774,41.71342,134.18365,final
2017-03-11,2017,3,2,ET02,7.4110794,9.694072,84.46317,17.661316,20.911373,87.45702,63.76361,49.441307,126.307785,final
2017-03-21,2017,3,2,ET02,21.957506,14.019609,141.73532,33.67894,31.015896,107.39407,83.65502,60.62778,135.08765,final
2017-04-01,2017,4,2,ET02,1.7119925,15.774526,32.30876,31.080578,39.48821,81.10144,82.59615,72.14504,113.54735,final
2017-04-11,2017,4,2,ET02,1.7963488,17.05501,30.815441,25.465847,46.849144,58.75863,81.6163,84.19701,97.106735,final
2017-04-21,2017,4,2,ET02,15.878187,17.062103,94.63371,19.386528,49.891636,44.426674,93.911865,95.94184,97.98896,final
2017-05-01,2017,5,2,ET02,22.60277,10.198489,181.61522,40.277306,44.3156,91.811325,112.14416,100.22593,111.326324,final
2017-05-11,2017,5,2,ET02,27.736858,7.905005,253.67567,66.21782,35.165596,177.3105,109.34497,102.92612,105.94745,final
2017-05-21,2017,5,2,ET02,4.2883224,5.3821845,89.46404,54.627953,23.485678,209.32608,107.69341,104.39321,103.01683,final
